#1.2																								
12618	23																							
NAME	description	Control_12	Control_13	Control_16	Control_20	Control_25	Control_7	Control_35	Control_38	Cyp7a1_2	Cyp7a1_5	Cyp7a1_17	Cyp7a1_19	Cyp7a1_24	Cyp7a1_26	Cyp7a1_28	Cyp8b1_3	Cyp8b1_4	Cyp8b1_6	Cyp8b1_10	Cyp8b1_18	Cyp8b1_27	Cyp8b1_30	Cyp8b1_34
Fam120b	NA	543.5154727	520.3745435	583.3001928	621.3463733	633.7088855	604.848795	608.2396413	585.1181435	569.7786983	586.3872839	498.214239	533.2622174	529.9957209	591.0396852	585.9878637	627.4953036	591.605054	591.8977014	576.8452021	578.1579395	558.3771412	595.5536767	550.9225121
Tbp	NA	188.3276234	227.4229487	227.7818517	211.2996084	213.2576951	166.0067849	204.5649018	233.4329601	195.7521908	216.404831	196.5814012	201.7454197	205.8316715	189.2568021	229.9892217	188.7203921	194.4863431	180.4229385	169.9633185	198.8089569	236.2772343	199.6146762	172.7745156
Psmb1	NA	2033.548016	1979.350579	1927.659749	2297.098713	2257.903748	2008.220967	2082.925289	2011.823538	2267.754175	1985.165284	2158.23496	2143.954028	2065.816654	2174.901939	2351.000933	1988.641131	2179.061645	2104.3206	1964.87897	1950.477063	2042.791515	2186.987166	2048.301647
Pdcd2	NA	221.5045104	207.1861609	224.2088031	220.7139474	198.0971955	202.1286316	246.3870595	213.4682991	225.4645769	235.6020337	256.9079688	210.4695459	214.9982641	216.4042942	222.9397436	283.0805881	214.8514052	186.8666149	248.9361735	243.9439633	236.2772343	261.0345765	243.4056069
Dll1	NA	101.4822427	92.51102996	112.5510326	114.0181055	100.0592977	104.5227905	103.6462169	110.5735074	100.4977765	84.64221212	70.7276999	65.43094692	89.16594675	89.97454526	104.8609861	77.84716172	86.55151393	93.89357006	80.68965625	88.12072683	99.59668173	84.45236299	88.01720607
Nol3	NA	32.20109623	58.78305029	27.69112707	25.10490397	26.2781994	61.48399441	25.45696556	27.64337686	62.04645335	45.3752065	52.00566169	32.71547346	61.66616878	62.82705315	54.63345496	58.97512252	27.49283384	21.17207952	30.90242154	26.86607525	23.30986168	42.77457346	31.51233304
Fhod1	NA	235.1655816	318.0066655	254.5797166	214.4377214	257.7284941	280.5207245	302.7560546	261.076337	270.9070498	285.3402408	216.3435526	213.7410933	457.4963062	268.3723505	204.4348637	261.849544	254.5632763	270.6344078	264.3873843	270.8100386	267.0038702	241.2924657	222.7595956
Elmo3	NA	692.8114643	592.6487857	583.3001928	587.873168	621.5804857	636.3593421	542.7788727	632.7261814	583.7609977	598.6036857	609.506355	615.0509011	585.8286034	549.1549831	589.5126027	625.1362987	603.8240913	535.7456644	634.3580422	564.1875803	539.3054362	604.3279481	709.5708094
4931428F04Rik	NA	44.88637656	47.21917154	52.70246765	62.76225992	56.5991987	49.18719553	42.73133504	50.67952424	56.80309109	55.84640799	54.08588816	47.98269441	73.33274125	73.68605	58.15819399	66.05213722	46.83964283	54.3109866	52.3624365	65.55322362	41.32202753	36.19386985	48.89844782
Msh3	NA	268.3424686	251.5143627	259.0460274	316.9494126	273.8996937	259.7698764	277.2990891	354.7566697	272.6548372	265.270438	268.3492143	242.0945036	262.4978806	283.8852031	284.6226766	264.2085489	328.8957529	323.104344	278.1217939	276.1832536	321.0403677	257.7442247	241.2323426
Adamts13	NA	143.4412468	140.6938581	154.5343543	122.3864069	115.2197974	137.5704375	130.0123598	136.6811411	118.8495444	140.4886201	121.6932484	134.1334412	140.8321963	146.5964574	118.9599422	129.7452695	123.2086257	116.9067	163.9545143	134.3303763	104.8943776	116.2590971	131.482493
Tmem208	NA	393.2436903	344.0253927	371.59706	381.8037479	432.5795901	358.9128173	343.669035	331.7205223	374.9004012	315.0086451	407.7243877	330.426282	344.1638879	363.7763942	351.5927182	375.0817792	371.6623833	377.4153306	342.5018388	361.0800514	300.9091235	361.9386985	365.1084104
E2f4	NA	475.2101171	426.899857	457.3502277	443.5199701	480.082489	430.3879608	426.4041731	446.9012592	389.7565943	401.3960575	412.9249538	447.1114706	437.4964677	439.7893721	403.5826189	422.2618772	426.648051	430.805792	470.4035279	459.9472084	448.1850678	460.6492527	488.9844782
Surf4	NA	6258.722158	6187.638785	5704.372177	6388.152023	6268.361256	5823.30282	5972.385955	5789.751708	5958.207309	5679.754213	5766.387768	5726.298372	5438.289425	5231.70955	5719.77026	5793.716036	5891.612466	6334.133878	5777.036027	5724.623315	5792.500628	5898.504002	5671.133314
Surf2	NA	430.3237405	352.6983017	380.5296817	379.7116725	406.3013907	382.7378652	359.1250498	473.0088929	411.603937	466.8410668	493.0136728	446.0209549	331.6639888	404.8854537	437.9488244	384.5177988	397.118711	346.1174739	420.6162932	408.3643439	325.2785244	516.5852333	536.7962938
Dnajb9	NA	587.4260585	568.5573716	569.0079982	619.2542979	679.1903844	591.0148962	630.0598975	703.3703667	757.6658458	650.9596932	601.1854492	667.3956586	901.6593868	637.5782431	771.0366627	681.7524163	623.1709003	582.6924495	581.1372051	642.6365201	788.2971405	733.7484525	620.4669712
Naf1	NA	120.9980586	125.2753531	131.309538	117.1562185	116.2304973	127.5792884	143.6500199	135.145398	110.1106073	145.7242209	123.7734748	100.3274519	129.9989504	110.9168963	116.316388	132.1042744	100.8070574	119.6682756	124.4680868	153.6739505	146.2164051	138.1947758	123.8760678
Yes1	NA	253.7056067	288.1333121	266.1921247	293.936584	268.8461938	212.8883306	269.116493	284.1124844	265.6636876	284.4676407	250.6672894	292.2582296	334.1639687	357.5712531	296.0780785	233.5414852	328.8957529	296.4091133	314.174619	278.3325396	310.444976	265.4217122	276.0045721
Ppp1cb	NA	953.3476066	1114.950642	1121.937277	1127.628603	1214.861372	1002.957659	1201.932445	1042.769605	1344.048525	1171.901968	1103.560141	1154.856213	1459.988212	1198.367866	1184.312314	1118.168323	1257.542585	1324.635758	1012.912706	1120.85266	1205.755572	1138.461724	1014.91445
Gorasp2	NA	2550.717138	2421.668941	2389.476288	2621.37039	2654.098139	2530.83492	2476.599078	2773.552145	2266.880281	2279.231526	2405.78191	2424.216584	2424.980421	2233.850779	2422.376898	2264.644705	2281.905208	2556.298471	2508.246549	2268.571394	2663.681467	2597.184358	2401.457104
Tsen15	NA	43.91058577	46.25551498	50.02268116	55.43999627	54.57779875	42.27024615	60.91488187	33.78634949	63.79424076	54.10120774	45.76498229	46.89217863	58.33286236	53.51934158	58.15819399	28.30805881	52.94916146	69.03938975	64.38004488	53.73215051	58.2746542	53.74241281	35.85886173
Efr3a	NA	640.1187614	656.2501188	677.09272	686.2007085	695.361584	623.2939933	738.2520011	618.904493	645.807451	655.3226938	619.9074874	729.5550582	756.6605575	656.1936663	631.809471	580.3152056	768.7810943	787.9695683	697.8796865	693.1447416	762.8682005	675.6189039	598.7343277
Trappc2l	NA	219.5529288	207.1861609	199.1974625	197.7011188	213.2576951	238.2504783	195.4731284	202.718097	243.8163448	205.0610294	217.3836659	230.09883	241.6647155	195.4619431	247.6129168	191.079397	203.650621	198.8334425	236.0601646	205.2568149	198.1338243	263.2281444	234.7125495
Acsf3	NA	948.4686526	884.636724	948.6444177	825.323718	836.8595808	1001.420559	790.9842869	766.3358362	951.6702492	940.6629347	950.6634957	962.9254356	829.9932987	1023.072631	967.5408636	938.8839505	741.2882604	890.1478651	879.0022128	693.1447416	831.7382464	863.1689568	959.4962094
Ddx19a	NA	424.4689958	408.5903823	511.8392197	505.2361924	498.2750886	468.0469074	459.1345573	500.6522697	420.3428741	438.9178628	502.3746919	473.2838494	440.8297741	431.2573031	511.0871593	483.5960046	488.7614904	486.957829	477.2707327	477.1414965	481.030782	454.0685491	496.5909034
Galns	NA	205.8918577	237.0595143	190.2648408	158.9977251	147.5621966	245.1674277	126.3756504	193.503638	254.3030693	246.0732352	222.584232	194.1118092	243.3313687	252.0838552	212.3655265	233.5414852	145.610194	125.1914267	212.8833484	157.9725225	156.8117968	164.5175902	159.7349295
Gata2	NA	38.055841	39.50991905	33.05070005	32.42716763	31.33169928	34.58474685	47.27722175	49.14378108	39.32521691	32.28620462	47.84520876	19.62928408	48.3329431	43.43598737	29.07909699	35.38507351	25.45632763	30.37733149	36.05282513	33.31393332	31.78617502	42.77457346	17.38611478
C8g	NA	4567.676711	4299.83558	4934.380192	5440.441898	5429.480275	3936.512742	4427.693652	4648.694541	3697.444283	4096.857586	4559.856417	4353.339002	3275.806885	3509.782908	4042.875667	4305.183944	4961.947381	4966.233436	5033.661109	4300.721327	4486.088834	4496.814133	5082.178676
Entpd2	NA	129.7801757	122.3843834	51.80920549	55.43999627	48.51359889	134.4962378	70.00665528	102.8947916	121.4712256	102.0942146	73.8480396	82.87919944	107.4991321	103.9361126	76.66307389	75.48815682	66.18645183	64.43676376	65.23844548	67.70250964	82.64405505	96.51698627	77.15088433
Rabl6	NA	633.2882258	584.9395332	592.2328144	652.7275032	543.7565875	605.6173449	627.3323655	543.6530782	533.0751625	579.4064829	510.6955978	538.7147963	496.6626567	567.7704063	548.9781038	535.4941125	581.422523	597.4208526	614.6148285	616.8450878	594.4014729	545.1016157	742.1697746
Edf1	NA	1982.806895	2035.242659	2198.318185	1888.097986	1931.447656	1965.950721	1901.998998	1772.247605	1848.285195	1657.067637	1891.965972	1806.984651	1667.486537	1828.965325	1756.201221	2035.821229	1707.610457	1998.460202	1938.268551	1786.056683	1883.86064	1876.597313	2202.603416
Npdc1	NA	116.1191046	162.857959	117.0173434	89.95923922	110.1662975	136.8018876	101.8278622	112.1092506	137.2013123	107.3298154	83.20905871	104.6895151	144.9988293	146.5964574	98.69269283	150.9763136	93.67928566	88.37041888	117.600882	108.538944	111.2516126	93.22663447	123.8760678
Fbxw5	NA	1416.848234	1173.733693	1242.52767	1133.904829	1090.545275	1261.190435	1129.198258	1276.202565	1016.338384	1178.010169	1304.301995	1176.666529	1127.490897	1091.329183	1073.283034	1191.297475	1054.910217	1127.643366	1262.70728	1153.09195	1073.313177	1139.558508	1209.421609
Slc25a13	NA	5719.109849	5382.021899	6307.324137	6152.793548	6047.017961	5119.311084	5612.351728	5436.530782	6220.375421	6281.848299	6616.16028	6991.296679	5405.789688	5720.364408	7015.111854	5437.506296	6151.267007	6012.870584	6250.014757	5613.935085	5630.391135	5919.342897	5616.801706
Ube2i	NA	835.2769204	644.68624	680.6657686	819.047492	709.5113837	753.1789315	729.1602277	883.0523163	661.5375378	726.0033039	780.0849254	706.6542268	616.6616878	709.7130079	719.9279468	691.1884359	786.0913971	707.8838762	788.0117493	701.7418856	760.7491221	852.2011174	832.360245
Tsr3	NA	174.6665523	160.9306459	152.74783	137.0309342	165.7547962	154.4785359	150.9234387	165.8602611	140.6968872	151.8324217	179.9395895	197.3833566	135.8322366	159.7823821	160.3756258	184.0023823	159.8657375	153.7277078	176.8305233	149.3753784	154.6927184	154.6465348	171.6878834
Unkl	NA	117.0948954	106.0022218	137.5623732	110.8799925	134.4230969	102.2171407	130.0123598	127.4666822	137.2013123	99.47641424	121.6932484	106.8705466	79.99935409	109.365611	120.7223118	134.4632793	115.0626009	111.3835488	109.8752766	110.68823	103.8348384	125.0333686	136.9156539
Lrrk1	NA	537.660728	607.1036341	584.193455	610.8859966	618.5483858	602.5431452	537.3238087	575.9036845	505.1105639	483.4204692	534.6182022	507.0898387	629.1615869	533.6421305	496.1070184	573.2381909	637.4264437	629.6392345	569.9779973	545.9186492	523.4123487	534.1337763	577.0016842
Aldh1a3	NA	10.73369874	29.87335343	23.22481625	20.92075331	16.17119963	23.82504783	26.3661429	18.4289179	20.09955531	24.4328035	31.20339701	27.26289455	29.99975779	19.39106579	14.09895612	33.02606861	18.32855589	13.80787795	24.03521676	24.71678923	26.48847918	13.16140722	9.779689563
Actn1	NA	1190.46477	1148.678622	1176.426269	983.2754055	1049.106576	1144.370846	940.9985482	1051.984064	694.7454987	815.0085167	719.7583578	715.378353	1189.157066	795.80934	685.5617412	1078.06524	985.6690056	822.9495258	957.9750678	944.6112059	945.1089373	830.2654387	1077.939116
Sirt2	NA	1676.408586	1397.302015	1751.687103	1713.409696	1556.477964	1535.56276	1506.506854	1732.318283	1606.216637	1603.83903	1689.143892	1745.915767	1424.155168	1542.753194	1683.062887	1653.662435	1441.846397	1485.727667	1753.712423	1500.201642	1384.817692	1509.174694	1745.131271
Hnrnpl	NA	2447.283313	2236.646881	2222.436263	2105.67382	2028.474853	2144.254305	2078.379402	2352.758519	1968.008633	1951.133879	2224.802207	2328.251195	1904.984619	1914.286015	1987.952813	2149.053465	2021.232413	1944.149215	2118.532677	2311.557115	1914.587275	2053.179526	2336.259173
Nolc1	NA	785.5115898	675.52325	753.0200039	531.387134	674.1368845	644.8133913	643.6975576	652.6908425	547.0574619	694.5896994	869.5346635	980.3736881	597.4951759	642.2320989	743.7199352	592.1102301	573.2764981	546.7919668	824.9229751	1054.224793	709.8912421	636.1346823	751.9494642
Casd1	NA	289.8098661	329.5705442	337.6530978	405.8626142	333.5309923	273.6037751	489.1374096	342.4707244	328.5840346	406.6316582	303.7130643	309.7064821	373.3303191	318.0134789	361.2857505	318.4656616	434.7940758	384.7795322	338.2098358	437.3797051	398.3867269	318.0673411	281.437733
Cnksr3	NA	230.2866276	234.1685446	230.4616382	212.3456461	232.4609947	219.0367301	227.2943353	299.469916	207.1128091	239.0924342	219.4638923	250.8186299	604.9951153	278.4557047	229.1080369	214.669446	222.99743	206.197644	192.281734	190.2118128	226.7413818	252.260305	214.0665382
Mtmr1	NA	683.0535564	659.1410885	681.5590308	544.9856237	535.6709877	602.5431452	638.2424936	660.3695583	644.9335573	665.7938953	720.798471	827.7014786	628.3282603	666.2770205	719.046762	559.0841615	546.8019174	577.1692983	604.3140213	594.2775846	610.2945604	648.1993055	595.4744312
Hmgb3	NA	115.1433138	98.29296933	108.977984	106.6958419	96.0164978	92.99454154	130.0123598	118.2522232	65.54202818	80.27921149	98.81075721	99.23693617	76.66604767	111.6925389	98.69269283	103.7962156	85.53326082	82.8472677	100.43287	103.165729	112.3111517	109.6783935	106.489953
Cyp2j9	NA	227.3592552	126.2390096	157.2141408	122.3864069	148.5728966	146.0244867	95.46362083	233.4329601	114.4800759	83.76961199	206.9825335	189.7497461	158.332055	103.16047	147.1578545	139.1812891	91.64277945	86.52936848	130.476891	128.9571612	161.0499534	197.4211083	146.6953434
Abca1	NA	1929.138401	1609.306459	1945.524992	2104.627783	1685.847561	1510.969163	1811.990441	1707.746393	1314.336138	1799.301458	1420.794677	1574.704789	1531.6543	1376.765671	1466.291436	1217.246529	1636.33274	1683.640585	1587.182706	1703.309171	1740.822852	1462.012985	1420.228251
Nipsnap3b	NA	1346.591297	1319.245834	1368.477635	1185.160675	1332.102569	1342.656728	1229.207765	1213.237095	1427.068427	1447.643607	1232.534182	1371.868854	1284.156299	1418.650373	1329.707799	1356.427818	1331.875061	1292.417376	1296.184904	1230.466247	1359.388752	1370.979919	1242.020575
Lage3	NA	229.3108368	176.3491509	211.7031328	216.5297967	217.300495	242.093228	210.0199658	262.6120801	224.5906832	224.2582321	226.744685	222.4652195	172.4986073	202.4427268	212.3655265	160.4123332	212.8148989	186.8666149	206.8745442	193.4357418	224.6223035	225.9374906	228.1927565
Ubl4a	NA	688.9083012	610.9582604	714.6097309	718.6278761	787.3352819	684.7779877	698.2481981	660.3695583	732.3229282	655.3226938	686.4747343	656.4905008	616.6616878	694.9757979	712.8784687	761.9585829	682.2295804	732.7380565	729.6405086	717.8615308	716.2484771	649.2960895	717.1772346
Gdi1	NA	1376.840812	1386.701793	1375.623732	1553.365933	1455.407967	1418.743171	1357.401771	1388.311815	1503.971073	1303.664587	1380.230261	1405.674843	1516.654421	1335.656611	1454.836034	1405.966921	1498.868571	1387.231471	1387.175367	1432.499133	1400.710779	1402.786653	1394.149079
Sash1	NA	764.0441924	780.5618153	669.0533605	1017.794648	887.3945796	771.6241298	847.3532821	876.9093436	728.8273534	898.7781287	737.4402828	717.5593846	853.3264437	766.33492	760.4624456	787.9076368	849.2230896	951.8230533	828.3565775	923.1183457	824.3214722	842.330062	925.810612
Gadd45b	NA	49.76533054	49.14648467	15.18545678	9.414338989	18.19259958	41.50169622	28.18449758	16.89317475	76.02875269	47.12040675	97.77064398	177.7540725	68.33278162	65.15398105	45.82160738	30.66706371	9.164277945	8.28472677	25.75201795	26.86607525	27.54801835	41.67778953	19.55937913
Zdhhc12	NA	277.1245857	292.9515949	279.5910572	296.0286593	297.1457932	290.5118736	262.7522516	325.5775497	293.6282863	280.9772402	290.1915922	276.9910086	244.9980219	282.3339179	294.315709	273.6445685	267.8005666	253.1444291	316.7498208	264.3621805	248.9917043	289.5509588	312.950066
Endog	NA	431.2995313	395.0991905	407.3275466	331.5939399	308.2634929	325.8651704	299.1193453	325.5775497	365.2875704	404.886458	424.3661994	341.3314398	279.1644127	336.6289021	385.9589237	431.6978968	359.4433461	434.4878928	436.9259046	383.6475546	322.0999069	411.2939756	590.0412703
Cybb	NA	431.2995313	693.8327247	449.3108683	381.8037479	448.7507897	559.5043491	440.9510105	509.8667287	371.4048264	490.4012702	387.9622362	318.4306084	641.661486	464.6099363	371.8599676	353.8507351	719.9049452	583.6129747	466.9699255	511.5300728	485.2689386	372.9065379	525.9299721
Golga7	NA	436.1784853	530.9747657	546.6764441	524.0648704	516.4676881	436.5363603	546.4155821	497.5807834	554.0486116	567.1900812	515.896164	543.0768595	479.9961246	461.5073658	547.2157343	476.5189899	546.8019174	529.3019881	480.7043351	539.4707911	478.9117036	476.0042278	506.3705929
Xk	NA	57.5716569	81.91080778	58.9553028	79.49886257	62.66339856	64.55819413	67.27912325	50.67952424	55.92919738	60.20940862	56.16611463	57.79733645	66.66612841	55.07062684	58.15819399	40.10308331	73.31422356	84.68831809	56.65443949	92.41929887	63.57235004	51.54884494	56.50487303
Pcolce2	NA	50.74112133	59.74670685	42.87658385	88.91320156	43.460099	34.58474685	59.09652718	55.28675371	38.4513232	44.50260637	38.48418965	40.34908394	449.1630402	41.8847021	44.94042263	28.30805881	65.16819872	61.67518817	53.2208371	44.06036342	37.08387086	46.06492527	58.67813738
Cd48	NA	46.83795815	85.76543403	64.31487578	31.38112996	57.60989868	71.4751435	53.64146314	46.07229476	43.69468545	75.04361074	44.72486905	42.5301155	219.9982238	67.48090894	50.22753117	42.46208821	86.55151393	59.83413778	71.24724967	56.95607954	73.10820255	54.83919675	61.9380339
Clpx	NA	1827.656159	2231.828598	1954.457614	1846.256479	1580.734764	1634.705701	2810.267162	1931.964894	1693.606008	1973.821483	2439.065533	2307.531395	1804.985427	1458.98379	1891.903674	1500.327117	1662.80732	1963.480244	1579.457101	2328.751403	1697.381746	1788.854598	1371.329803
Trabd	NA	1800.334016	1458.976035	1511.399581	1814.875349	1395.776668	1522.497411	1452.865391	1617.137546	1709.336095	1555.846023	1403.112752	1534.355705	1282.489645	1557.490404	1446.024187	1632.431391	1519.233633	1742.554197	1596.625113	1522.769145	1692.08405	1651.756606	1862.487546
Dennd6b	NA	201.9886945	180.2037771	178.6524327	174.6882901	185.9687957	195.9802322	180.9262909	195.0393812	228.9601518	214.6596307	219.4638923	203.9264512	173.3319339	187.7055168	203.553679	242.9775048	156.8109782	176.7408378	190.5649328	194.5103848	169.5262668	240.1956817	222.7595956
