Ensembl.Gene.ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Associated.Gene.Name
ENSMUSG00000027340,780.8441298,-0.104775972,0.098290825,-1.065979164,0.286433061,0.599734799,Slc23a2
ENSMUSG00000024827,3298.961882,0.155413262,0.145830693,1.065710239,0.286554648,0.599780614,Gldc
ENSMUSG00000036371,3860.758529,0.056235412,0.05276451,1.065780987,0.286522658,0.599780614,Serbp1
ENSMUSG00000003868,222.0215098,-0.081583881,0.076597236,-1.065102163,0.286829701,0.600251892,Ruvbl2
ENSMUSG00000031732,93.29220137,-0.119659815,0.112366907,-1.064902629,0.286919995,0.600336429,Phlpp2
ENSMUSG00000078681,287.7297607,-0.076276993,0.071637507,-1.064763366,0.286983027,0.600363902,Tm2d3
ENSMUSG00000005125,341.9205831,0.114704762,0.107872173,1.063339679,0.287627937,0.601141585,Ndrg1
ENSMUSG00000018143,407.090805,0.146196504,0.137443427,1.063684946,0.287471446,0.601141585,Mafk
ENSMUSG00000025504,2109.880432,0.085811618,0.080712355,1.06317823,0.287701133,0.601141585,Eps8l2
ENSMUSG00000026348,315.4327701,0.392429244,0.369060165,1.063320515,0.287636625,0.601141585,Acmsd
ENSMUSG00000029173,1112.704221,0.064171793,0.060356597,1.063210923,0.28768631,0.601141585,Sepsecs
ENSMUSG00000029447,2645.093796,0.049427259,0.046493127,1.063108931,0.287732555,0.601141585,Cct6a
ENSMUSG00000047141,101.3031733,0.113741087,0.106971836,1.063280681,0.287654684,0.601141585,Zfp654
ENSMUSG00000101517,349.2212461,-0.188346831,0.177174135,-1.063060535,0.2877545,0.601141585,4732465J04Rik
ENSMUSG00000027597,14744.05614,0.151518797,0.142620273,1.062393126,0.288057253,0.601669586,Ahcy
ENSMUSG00000048379,184.0922198,0.089755775,0.08449432,1.062269918,0.288113167,0.601681914,Socs4
ENSMUSG00000001098,442.1993271,0.081283356,0.076535593,1.062033402,0.288220522,0.601697223,Kctd10
ENSMUSG00000020739,343.5359776,-0.071539826,0.067356988,-1.062099544,0.288190497,0.601697223,Nup85
ENSMUSG00000042628,2303.411591,-0.069295877,0.065255689,-1.061913197,0.288275093,0.60170674,Zfyve1
ENSMUSG00000032293,704.0905265,0.111817652,0.105315919,1.06173552,0.288355769,0.601770731,Ireb2
ENSMUSG00000030747,15872.16512,-0.077574621,0.073096862,-1.061257877,0.288572723,0.601910269,Dgat2
ENSMUSG00000073940,156.5687451,0.468474507,0.441367221,1.061416626,0.288500604,0.601910269,Hbb-bt
ENSMUSG00000107002,383.8761476,-0.075253207,0.070906408,-1.061303334,0.288552071,0.601910269,0610012G03Rik
ENSMUSG00000024232,80.83471071,0.148021161,0.139504002,1.061053153,0.288665746,0.601999929,Bambi
ENSMUSG00000027552,124.3084932,0.101354076,0.095568074,1.060543249,0.288897525,0.602297599,E2f5
ENSMUSG00000028140,861.83718,-0.04711563,0.044430021,-1.060445817,0.288941827,0.602297599,Mrpl9
ENSMUSG00000028614,235.5829858,0.086179441,0.081270018,1.060408783,0.288958668,0.602297599,Ndc1
ENSMUSG00000024824,99.21254937,-0.120950467,0.114078403,-1.060239836,0.289035502,0.602353392,Rad9a
ENSMUSG00000030789,99.60114257,-0.308487349,0.291068492,-1.059844529,0.289215335,0.602519428,Itgax
ENSMUSG00000054545,232.0312957,-0.14656903,0.138290767,-1.059861288,0.289207709,0.602519428,Ugt1a6a
ENSMUSG00000016494,77.49310703,0.263848005,0.24899669,1.059644628,0.289306302,0.602531475,Cd34
ENSMUSG00000029622,572.6463647,0.137487298,0.129752527,1.059611717,0.289321281,0.602531475,Arpc1b
ENSMUSG00000040669,126.1312999,-0.108022742,0.101962333,-1.059437726,0.289400476,0.602592096,Phc1
ENSMUSG00000020072,8399.409985,-0.059140213,0.055832952,-1.059234935,0.289492798,0.602680024,Pbld2
ENSMUSG00000006289,240.5461739,0.08242252,0.077826217,1.059058534,0.289573123,0.602742949,Osgep
ENSMUSG00000027800,241.8072219,-0.123718769,0.116877054,-1.05853771,0.289810368,0.602776589,Tm4sf1
ENSMUSG00000035150,576.317252,0.063613185,0.060099008,1.05847313,0.289839794,0.602776589,Eif2s3x
ENSMUSG00000036216,544.5761027,-0.146255916,0.138166375,-1.058549274,0.289805099,0.602776589,Leap2
ENSMUSG00000040963,4505.392098,-0.102080337,0.096406969,-1.05884811,0.289668959,0.602776589,Asgr2
ENSMUSG00000050144,2119.508429,0.088088407,0.083218081,1.058524847,0.289816229,0.602776589,Slc25a44
ENSMUSG00000021218,5479.064358,0.045321939,0.042841196,1.057905555,0.290098503,0.603200019,Gdi2
ENSMUSG00000032077,156.000617,-0.109281373,0.103309418,-1.057806495,0.290143671,0.603200019,Bud13
ENSMUSG00000038274,651.9817,0.070829145,0.066999071,1.057166083,0.290435796,0.603430027,Fau
ENSMUSG00000039835,247.5050265,-0.085506629,0.080872894,-1.057296516,0.290376283,0.603430027,Nhsl1
ENSMUSG00000051329,96.58082113,0.121582328,0.115012346,1.057124147,0.290454932,0.603430027,Nup160
ENSMUSG00000058806,103.2879942,0.237386892,0.22452693,1.057275809,0.29038573,0.603430027,Col13a1
ENSMUSG00000037847,1163.132274,-0.087451522,0.082737164,-1.05697993,0.290520747,0.603439139,Nmrk1
ENSMUSG00000106037,90.66442864,0.105060497,0.099404883,1.056894734,0.290559632,0.603439139,Gm4332
ENSMUSG00000040351,274.9789137,0.078510662,0.074304582,1.056605933,0.290691471,0.603591018,Ankib1
ENSMUSG00000055254,386.9696609,0.382400987,0.361945712,1.056514759,0.290733102,0.603591018,Ntrk2
ENSMUSG00000037750,715.4567359,-0.07282413,0.068945296,-1.056259592,0.290849632,0.603624619,Fam222b
ENSMUSG00000061244,236.6637378,0.097109587,0.091932901,1.056309397,0.290826884,0.603624619,Exoc5
ENSMUSG00000021124,856.0782591,0.046288557,0.043839118,1.05587337,0.291026072,0.603885513,Vti1b
ENSMUSG00000090386,48.44796118,-0.167642962,0.158788186,-1.055764702,0.291075728,0.603885513,Mir99ahg
ENSMUSG00000057160,31.57022312,0.186527663,0.176753065,1.05530087,0.291287744,0.60422118,Gm16372
ENSMUSG00000032777,1858.406974,0.070714565,0.067018455,1.055150628,0.29135644,0.604259496,Gtf3c1
ENSMUSG00000022009,204.9107499,0.072346914,0.068591991,1.054742879,0.291542935,0.604542064,Nufip1
ENSMUSG00000021432,198.5078151,0.076112628,0.072218389,1.053923098,0.291918127,0.60482619,Slc35b3
ENSMUSG00000024331,883.7164935,-0.137499095,0.130425204,-1.054237148,0.291774356,0.60482619,Dsc2
ENSMUSG00000027259,201.5581817,0.078118834,0.074131922,1.053781317,0.291983049,0.60482619,Adal
ENSMUSG00000028410,1791.353764,0.087494799,0.083029527,1.053779327,0.291983961,0.60482619,Dnaja1
ENSMUSG00000030865,61.2071118,0.168383985,0.159777595,1.053864814,0.291944814,0.60482619,Chp2
ENSMUSG00000031939,97.2003472,0.120266404,0.114163755,1.053455221,0.292132407,0.60482619,Taf1d
ENSMUSG00000032560,707.0459275,0.050312131,0.047757965,1.05348146,0.292120387,0.60482619,Dnajc13
ENSMUSG00000047109,124.8453619,0.120352462,0.114242151,1.053485611,0.292118486,0.60482619,Cldn14
ENSMUSG00000054836,72.94647195,-0.125305018,0.11886106,-1.054214212,0.291784855,0.60482619,Elp6
ENSMUSG00000056666,16579.35217,0.131949492,0.125325317,1.052855844,0.292407066,0.605290677,Retsat
ENSMUSG00000009621,1329.138918,-0.049876565,0.047399782,-1.05225305,0.292683466,0.605758607,Vav2
ENSMUSG00000030232,519.4312491,0.06897125,0.065562838,1.051986939,0.292805542,0.605884955,Aebp2
ENSMUSG00000032353,271.5048854,-0.172206369,0.163712423,-1.051883332,0.29285308,0.605884955,Tmed3
ENSMUSG00000038002,392.140252,0.073204906,0.069600261,1.051790683,0.292895594,0.605884955,Cramp1l
ENSMUSG00000022216,1389.454705,0.060395016,0.057434251,1.051550515,0.293005821,0.606008774,Psme1
ENSMUSG00000030188,37.63372982,0.189158482,0.17995014,1.051171629,0.293179771,0.606264321,Magohb
ENSMUSG00000051469,323.7580981,0.066346306,0.06313728,1.050826168,0.293338435,0.606488179,Zfp24
ENSMUSG00000075054,105.6652275,-0.133192866,0.126764324,-1.050712551,0.29339063,0.606491867,Yae1d1
ENSMUSG00000057572,293.4915701,-0.095747635,0.091145879,-1.050487818,0.293493889,0.606601096,Zbtb8os
ENSMUSG00000029097,51.02714384,-0.148255229,0.141277921,-1.049387105,0.293999991,0.607542749,Trmt44
ENSMUSG00000015335,301.301753,-0.064021918,0.061021317,-1.04917299,0.294098507,0.607573,Zdhhc12
ENSMUSG00000024317,151.8562186,0.096175626,0.091679169,1.049045564,0.294157148,0.607573,Rnf138
ENSMUSG00000032320,152.8708809,0.106681461,0.101696743,1.049015511,0.29417098,0.607573,Rcn2
ENSMUSG00000066684,32.53927845,-0.214175424,0.20418733,-1.048916324,0.294216632,0.607573,Pilrb1
ENSMUSG00000024978,2385.167671,0.132034399,0.125930478,1.048470556,0.294421861,0.607866661,Gpam
ENSMUSG00000032212,762.605215,0.067767441,0.064646423,1.048278283,0.294510412,0.607866661,Sltm
ENSMUSG00000052539,302.5059085,-0.088103725,0.084039028,-1.04836678,0.294469653,0.607866661,Magi3
ENSMUSG00000032413,43.35431628,-0.180157824,0.171998543,-1.047438086,0.294897574,0.608039882,Rasa2
ENSMUSG00000040952,627.55368,0.06360379,0.060714914,1.047581,0.294831695,0.608039882,Rps19
ENSMUSG00000051256,499.1746196,0.068622513,0.065500491,1.047664114,0.294793387,0.608039882,Jagn1
ENSMUSG00000051452,91.30313087,0.210591348,0.201050314,1.047455949,0.294889339,0.608039882,Gm11437
ENSMUSG00000055839,562.0475532,-0.056216906,0.053650729,-1.047831169,0.294716399,0.608039882,Tceb2
ENSMUSG00000087413,72.39702879,-0.195265177,0.186335811,-1.047920829,0.294675085,0.608039882,Gm11266
ENSMUSG00000062949,1056.734558,0.078870444,0.075315451,1.047201378,0.29500671,0.60816068,Atp11c
ENSMUSG00000021488,1295.200024,0.057558032,0.054990814,1.046684485,0.295245122,0.608393053,Nsd1
ENSMUSG00000022957,898.165379,0.075060425,0.07172734,1.046468834,0.295344627,0.608393053,Itsn1
ENSMUSG00000032458,3893.277716,-0.033033779,0.031568709,-1.046408926,0.295372274,0.608393053,Copb2
ENSMUSG00000053536,461.5421354,0.068504123,0.065445929,1.046728547,0.295224793,0.608393053,Cstf2t
ENSMUSG00000094786,162.1384481,0.132381252,0.12648601,1.046607853,0.295280478,0.608393053,Gm14403
ENSMUSG00000021182,70.68042351,0.213365852,0.203944274,1.046196828,0.295470167,0.608490513,Ccdc88c
ENSMUSG00000004552,32.64304229,-0.276017125,0.264023134,-1.045427801,0.295825293,0.609014043,Ctse
ENSMUSG00000039461,412.0693886,-0.076135724,0.072827388,-1.045427088,0.295825623,0.609014043,Tcta
ENSMUSG00000063524,4280.456499,0.095137196,0.091027808,1.04514431,0.295956277,0.609178781,Eno1
ENSMUSG00000035186,59.57502156,0.364105651,0.348572247,1.044562939,0.296225016,0.609419146,Ubd
ENSMUSG00000039031,252.0262591,-0.135175645,0.129393585,-1.044685828,0.296168197,0.609419146,Arhgap18
ENSMUSG00000040048,2449.858991,0.08037153,0.076937259,1.044637285,0.29619064,0.609419146,Ndufb10
ENSMUSG00000075376,238.7504181,0.097701167,0.093553602,1.044333566,0.296331088,0.609533138,Rc3h2
ENSMUSG00000026878,2675.765487,0.0415338,0.039785517,1.043942703,0.296511899,0.609800797,Rab14
ENSMUSG00000021109,617.0691303,0.062468562,0.059857763,1.043616716,0.296662756,0.610006771,Hif1a
ENSMUSG00000063320,124.5568801,-0.115828171,0.111007677,-1.043424872,0.296751559,0.610085101,1190007I07Rik
ENSMUSG00000032812,1379.025655,-0.084194351,0.080775125,-1.042330189,0.29725862,0.610849301,Arap1
ENSMUSG00000050608,791.1109696,0.048414248,0.046449724,1.042293569,0.297275593,0.610849301,Minos1
ENSMUSG00000074656,737.8026391,0.049780201,0.047756881,1.042367094,0.297241516,0.610849301,Eif2s2
ENSMUSG00000040945,712.6281599,-0.076860918,0.073753062,-1.042138672,0.297347391,0.610892497,Rcc2
ENSMUSG00000016984,64.63756529,-0.191337891,0.183638071,-1.041929319,0.29744445,0.610987566,Etaa1
ENSMUSG00000030659,84.1870416,-0.189147633,0.181561125,-1.041784872,0.297511429,0.611020827,Nucb2
ENSMUSG00000004043,490.4031932,-0.095474936,0.091716528,-1.040978526,0.297885515,0.61111154,Stat5a
ENSMUSG00000029152,2130.422898,0.046320676,0.044499607,1.040923269,0.297911161,0.61111154,Ociad1
ENSMUSG00000030298,1288.110635,-0.062696453,0.060204844,-1.041385525,0.297696658,0.61111154,Sec13
ENSMUSG00000033728,193.6249434,-0.085065365,0.081695365,-1.041250811,0.297759159,0.61111154,Lrrc14
ENSMUSG00000036160,260.1966033,0.077876686,0.0748113,1.0409749,0.297887198,0.61111154,Surf6
ENSMUSG00000038024,144.2888577,0.105830635,0.101608852,1.041549364,0.297620655,0.61111154,Dennd4c
ENSMUSG00000086784,2764.321084,0.078036221,0.074938628,1.041335055,0.297720073,0.61111154,Isoc2a
ENSMUSG00000030965,642.9457077,-0.055237073,0.053110707,-1.040036485,0.29832295,0.611747642,Fam175b
ENSMUSG00000032902,854.3923531,0.120616291,0.11596162,1.040139753,0.298274977,0.611747642,Slc16a1
ENSMUSG00000052595,1269.04258,0.081348198,0.078245042,1.039659468,0.298498138,0.611898295,A1cf
ENSMUSG00000054226,2371.994608,-0.11015736,0.105946067,-1.039749403,0.298456342,0.611898295,Tprkb
ENSMUSG00000071633,2218.474313,0.135095192,0.129999766,1.039195654,0.298713751,0.61223597,Gm4952
ENSMUSG00000078234,764.248696,-0.216303295,0.208246436,-1.038689061,0.29894937,0.612614524,Klhdc7a
ENSMUSG00000001418,1496.107169,-0.049095438,0.047284349,-1.038302078,0.299129441,0.612815357,Glmp
ENSMUSG00000104713,33.0989922,-0.198482348,0.191168338,-1.038259524,0.299149247,0.612815357,Gbp6
ENSMUSG00000037845,102.8147007,0.109448625,0.105435629,1.038061098,0.299241611,0.612900208,Fdxacb1
ENSMUSG00000026643,415.781778,-0.0904303,0.087125901,-1.037926717,0.299304174,0.612924003,Nmt2
ENSMUSG00000004285,488.6952179,-0.055520703,0.053535426,-1.03708343,0.299696977,0.6131385,Atp6v1f
ENSMUSG00000020462,401.0321675,0.080010634,0.077133052,1.03730673,0.29959293,0.6131385,Cfap36
ENSMUSG00000027187,82485.64618,-0.062760386,0.060540497,-1.036667845,0.299890683,0.6131385,Cat
ENSMUSG00000033991,165.96516,0.093264062,0.089938262,1.036978703,0.299745783,0.6131385,Ttc37
ENSMUSG00000034826,297.1747388,-0.101477612,0.09786759,-1.036886805,0.299788614,0.6131385,Nup54
ENSMUSG00000035934,31.66206641,-0.205217041,0.197994433,-1.036478842,0.299978805,0.6131385,Pknox2
ENSMUSG00000037740,297.3369208,0.092144912,0.088834276,1.037267551,0.299611184,0.6131385,Mrps26
ENSMUSG00000038564,530.55615,-0.066979558,0.064591243,-1.036975825,0.299747124,0.6131385,Ift172
ENSMUSG00000052253,359.1709011,0.073334748,0.070759834,1.03638948,0.300020476,0.6131385,Zfp622
ENSMUSG00000055041,219.8730319,0.073644874,0.071022726,1.036919842,0.299773216,0.6131385,Commd5
ENSMUSG00000057469,259.4360569,-0.092957195,0.089661926,-1.036752158,0.299851377,0.6131385,E2f6
ENSMUSG00000066687,1210.413335,0.455509075,0.439489719,1.036449898,0.299992302,0.6131385,Zbtb16
ENSMUSG00000018541,322.3075233,0.056650385,0.054682054,1.035995919,0.300204046,0.613409457,Cwc25
ENSMUSG00000014470,287.1630111,-0.065085531,0.062841141,-1.035715295,0.300334985,0.613468625,Rnf166
ENSMUSG00000020122,6686.430669,-0.299931459,0.28957644,-1.035759191,0.300314501,0.613468625,Egfr
ENSMUSG00000005609,685.6397816,0.060622042,0.058553323,1.035330515,0.300514584,0.61366403,Ctr9
ENSMUSG00000029474,259.7894493,-0.073909422,0.071389943,-1.035291791,0.300532662,0.61366403,Rnf34
ENSMUSG00000038010,48.89394747,-0.14272518,0.13788493,-1.035103549,0.300620556,0.613739335,Ccdc138
ENSMUSG00000024982,1650.713471,-0.067287574,0.065025459,-1.034788144,0.300767861,0.613797431,Zdhhc6
ENSMUSG00000027519,801.0451859,-0.04759145,0.04598844,-1.034856792,0.300735796,0.613797431,Rab22a
ENSMUSG00000058620,172.2639394,-0.144952589,0.140089397,-1.034714921,0.300802066,0.613797431,Adra2b
ENSMUSG00000034863,86.56496729,0.21768714,0.210444748,1.034414693,0.300942339,0.613875428,Ano8
ENSMUSG00000052906,844.6836939,-0.045309647,0.043801269,-1.034436863,0.300931979,0.613875428,Ubxn8
ENSMUSG00000021189,250.4228213,0.071610086,0.069252279,1.034046633,0.301114363,0.614045226,Atxn3
ENSMUSG00000028914,671.3138453,-0.079434231,0.076820922,-1.034018197,0.301127656,0.614045226,Casp9
ENSMUSG00000021902,225.8063194,-0.116384286,0.112582178,-1.033771844,0.301242837,0.614176,Phf7
ENSMUSG00000036885,901.5052149,0.186505374,0.180437786,1.033627035,0.301310556,0.614209979,Arhgef26
ENSMUSG00000031255,77.39698979,0.151564085,0.146671893,1.03335466,0.301437956,0.614365585,Sytl4
ENSMUSG00000022469,121.7573528,-0.096051061,0.092981177,-1.033016196,0.301596319,0.614584234,Rapgef3
ENSMUSG00000058690,612.0375902,0.059744508,0.057846394,1.032813013,0.301691413,0.614673901,Ccser2
ENSMUSG00000006386,367.3661338,-0.083842168,0.081194641,-1.032607165,0.301787774,0.614676231,Tek
ENSMUSG00000082884,307.1528004,-0.082154021,0.079560948,-1.032592289,0.301794738,0.614676231,Gm13339
ENSMUSG00000025558,406.7980495,-0.06676292,0.064669123,-1.032377087,0.301895502,0.614777383,Dock9
ENSMUSG00000026874,14332.3208,0.087903906,0.085263145,1.030971884,0.302554005,0.61574443,Hc
ENSMUSG00000027080,239.084754,-0.078310518,0.075948489,-1.031100415,0.302493733,0.61574443,Med19
ENSMUSG00000032231,645.3697565,-0.334481052,0.324446916,-1.030926894,0.302575104,0.61574443,Anxa2
ENSMUSG00000037820,3890.595629,-0.141817921,0.137553855,-1.030999251,0.302541171,0.61574443,Tgm2
ENSMUSG00000031709,96.67040011,0.255121141,0.247653246,1.030154645,0.302937417,0.616377484,Tbc1d9
ENSMUSG00000026705,261.8074076,-0.072934767,0.070822356,-1.02982689,0.303091275,0.616482017,Klhl20
ENSMUSG00000036285,285.7625971,0.061655266,0.059866819,1.029873758,0.303069271,0.616482017,Noa1
ENSMUSG00000057229,1051.73203,0.100477094,0.097589814,1.029585875,0.303204449,0.616607966,Atp5sl
ENSMUSG00000028700,559.9922562,-0.052847207,0.051343817,-1.029280837,0.303347725,0.61675524,Pomgnt1
ENSMUSG00000038368,315.6013408,0.063669128,0.061868455,1.029104852,0.303430406,0.61675524,Focad
ENSMUSG00000040359,594.7345069,-0.073599056,0.071517586,-1.029104313,0.303430659,0.61675524,Ufl1
ENSMUSG00000040151,295.0438888,0.067883008,0.065975256,1.02891618,0.303519065,0.616830721,Hs2st1
ENSMUSG00000001847,2465.351781,-0.037388409,0.036352916,-1.028484448,0.303722003,0.616916436,Rac1
ENSMUSG00000022178,141.0905413,-0.139308745,0.135506035,-1.028063024,0.303920183,0.616916436,Ajuba
ENSMUSG00000029605,45.74738798,-0.161860227,0.157438419,-1.028085953,0.303909398,0.616916436,Oas1b
ENSMUSG00000033066,313.3057904,0.191561404,0.186262964,1.028446021,0.30374007,0.616916436,Gas7
ENSMUSG00000034892,1107.232482,-0.065473688,0.063682356,-1.028129174,0.303889069,0.616916436,Rps29
ENSMUSG00000058351,87.00789209,-0.140464839,0.13661881,-1.028151534,0.303878553,0.616916436,Smim4
ENSMUSG00000069135,241.3000341,-0.09056615,0.08806939,-1.028349919,0.303785257,0.616916436,Fgfr1op
ENSMUSG00000020610,375.9345548,0.057695849,0.056141799,1.027680815,0.304099995,0.61707331,Amz2
ENSMUSG00000040591,34.65682805,0.157210002,0.152975531,1.027680706,0.304100046,0.61707331,1110051M20Rik
ENSMUSG00000026571,877.1072664,0.117531874,0.114389925,1.027467009,0.304200612,0.617173283,Dcaf6
ENSMUSG00000029804,174.0855304,-0.15604929,0.151907372,-1.027266072,0.304295194,0.617256205,Herc3
ENSMUSG00000037364,1192.7024,-0.048391066,0.047111417,-1.027162198,0.304344095,0.617256205,Srrt
ENSMUSG00000028229,280.5033326,0.094598275,0.092183597,1.026194225,0.304800043,0.618076743,Rmdn1
ENSMUSG00000015605,310.283773,-0.073657566,0.071808189,-1.025754394,0.305007368,0.618133099,Srf
ENSMUSG00000028609,233.1296067,0.068015904,0.066298971,1.025896828,0.304940218,0.618133099,Magoh
ENSMUSG00000030979,503.2735423,0.076802752,0.07487843,1.025699293,0.305033348,0.618133099,Uros
ENSMUSG00000041684,253.5702364,0.114849403,0.111950301,1.025896331,0.304940452,0.618133099,Bivm
ENSMUSG00000028619,387.5938873,-0.053038989,0.051716566,-1.025570582,0.30509404,0.618151969,Tceanc2
ENSMUSG00000033773,246.7341362,-0.094646284,0.092330094,-1.025085968,0.305322626,0.618510947,Rpap2
ENSMUSG00000054612,347.4953455,-0.08942918,0.087265227,-1.024797427,0.305458781,0.618682591,Mgmt
ENSMUSG00000033124,999.6159823,-0.051143189,0.049916986,-1.024564838,0.305568563,0.61869663,Atg9a
ENSMUSG00000034800,119.2548663,-0.110869854,0.108204475,-1.024632797,0.305536483,0.61869663,Zfp661
ENSMUSG00000026918,1208.557909,-0.061071064,0.059625098,-1.024250971,0.305716749,0.618788393,Brd3
ENSMUSG00000051853,1812.738525,-0.057773592,0.056401989,-1.024318344,0.305684936,0.618788393,Arf3
ENSMUSG00000033170,343.7079835,-0.136137408,0.13296674,-1.023845572,0.305908221,0.619071793,Card10
ENSMUSG00000020228,311.6088058,0.069699725,0.068095029,1.023565542,0.306040528,0.619235384,Helb
ENSMUSG00000005683,4461.813867,0.077381665,0.075611222,1.023415071,0.306111637,0.619275114,Cs
ENSMUSG00000078440,250.3919991,0.113511678,0.110934603,1.023230584,0.306198836,0.619347376,Dohh
